name	bg17_1.fastq.AR.sorted.bam	bg22.fastq.AR.sorted.bam	bg5.fastq.AR.sorted.bam	bg6.fastq.AR.sorted.bam	bg7.fastq.AR.sorted.bam	bg8.fastq.AR.sorted.bam	sba15.fastq.AR.sorted.bam	sba16.fastq.AR.sorted.bam	sba17_1.fastq.AR.sorted.bam	sba19_1.fastq.AR.sorted.bam	sba20_1.fastq.AR.sorted.bam	sba38.fastq.AR.sorted.bam	sba46.fastq.AR.sorted.bam	sba47.fastq.AR.sorted.bam	sba48.fastq.AR.sorted.bam	sba49.fastq.AR.sorted.bam	sba50.fastq.AR.sorted.bam
JX121127.1.gene1	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0
JX121128.1.gene1	0	0	1	2	4	1	0	0	0	0	0	0	0	0	1	1	0
JX121129.1.gene1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0
JX121131.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0
JX131372.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX131372.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX206446.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX440354.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX258134.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX262694.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX310327.1.gene1	0	12	0	0	0	0	25	0	11	12	5	10	0	4	3	28	6
JX313020.1.gene1	0	5	1	1	0	1	23	7	30	33	7	27	0	6	8	17	0
JX438000.1.gene1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	68
JX514368.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX514369.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX679208.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX870080.1.gene1	0	0	0	0	0	0	0	9	2	1	0	0	0	4	1	2	0
JX893517.1.gene1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	57
JX896165.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX982635.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX982636.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L06157.1.gene1	0	1	0	0	0	0	0	0	3	2	0	2	0	0	0	2	0
KC149518.1.gene1	0	1	0	0	0	0	4	0	9	7	0	3	0	3	1	3	1
KC292503.1.gene5	0	19	0	0	0	0	48	0	39	24	4	35	0	12	18	55	19
KC433553.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC465199.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC465200.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC567681.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF944358.1.gene1	0	14	0	0	0	0	25	0	20	20	1	8	0	6	3	22	6
KC771279.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC783461.1.gene1	0	21	0	0	0	0	30	0	19	17	6	13	0	1	3	28	11
KC818234.1.gene1	0	12	0	0	0	0	13	0	22	12	6	10	0	4	4	24	8
KC865667.1.gene1	0	10	0	0	0	0	29	0	13	12	3	10	0	4	4	19	9
KF057029.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF148593.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC880337.1.gene1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0
KC900516.1.gene1	0	0	0	0	0	0	7	0	4	5	3	2	0	0	0	3	2
KC964871.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF057027.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF057031.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF057032.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF057033.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF057034.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF151169.1.gene1	0	0	15	7	0	2	0	0	0	0	0	50	0	0	0	0	0
KF203099.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF179354.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203096.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203097.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203098.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986254.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF992029.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203100.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203101.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203102.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203103.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203105.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203106.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203107.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986255.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203108.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF203109.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF240808.1.gene1	0	10	0	0	0	0	24	0	17	18	7	16	0	5	2	26	6
KF240809.1.gene1	0	9	5	2	0	0	27	13	35	27	7	50	0	9	11	27	0
KF297577.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297578.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297579.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297580.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297581.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297582.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF305673.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297583.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297584.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF297585.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF421160.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF421161.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF421162.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF421163.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF460531.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF481967.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF513177.1.gene1	0	0	0	1	4	0	0	0	2	1	0	0	0	0	1	0	1
KF513178.1.gene1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3	4
KF900153.1.gene1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	75
KF513179.1.gene1	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0
KF513180.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526114.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF515536.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526113.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526115.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526116.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526117.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF526118.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF663615.1.gene1	0	1	0	0	0	0	8	0	6	5	4	3	0	1	1	2	3
KF705208.1.gene1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
KF705209.1.gene1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0
KF885217.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF958750.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986253.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986256.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986257.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986258.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986259.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY463797.7.gene16	0	13	0	0	0	0	25	6	34	22	5	18	0	2	0	23	13
KF986260.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986261.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986262.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF986263.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ020573.1.gene1	0	3	1	0	0	1	19	2	27	30	4	18	0	3	7	23	0
KJ020574.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ135342.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ135343.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ135344.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ135345.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ155695.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ173478.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ188748.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF170880.4.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ427797.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ461948.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M27459.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X04121.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X04515.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X57102.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X95401.1.gene1	0	0	0	0	0	0	4	0	3	3	1	1	0	0	0	4	1
X96858.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X98101.1.gene1	0	2	1	4	8	0	5	0	3	2	2	1	1	0	1	3	4
Y17715.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z30177.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z49084.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ669395.1.gene1	0	65	0	0	0	0	0	0	360	287	0	171	0	0	0	229	0
AB261016.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ131574.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX486113.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM036080.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X15852.1.gene2	0	2	0	0	0	0	0	0	2	3	0	2	0	0	0	2	0
AJ511268.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ511268.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ511268.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY463797.7.gene13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY463797.7.gene33	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
AY463797.7.gene39	0	20	0	0	0	0	31	0	19	12	3	18	0	3	1	33	12
AY463797.7.gene32	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
M97172.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X54723.1.gene1	0	247	77	63	0	0	1114	230	424	346	276	0	0	162	155	811	0
X55652.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L06160.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L06161.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY216678.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M88012.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M55426.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M55427.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB028210.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L06156.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U41471.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF479774.1.gene8	0	6	0	0	0	0	10	0	5	9	0	8	0	1	0	12	5
U72714.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M86913.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M23634.1.gene1	0	5	2	0	0	0	36	0	29	15	13	3	0	0	0	22	0
U72743.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M18967.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF479774.1.gene5	0	8	0	1	0	0	29	0	18	23	7	2	0	0	0	23	0
M86913.1.gene3	0	0	7	0	0	0	0	0	0	0	0	0	0	12	8	0	0
M86913.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF479774.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L25617.1.gene2	0	64	1	3	0	0	291	17	146	129	56	42	0	6	5	272	13
L25666.1.gene2	0	62	3	1	0	2	284	12	149	98	64	50	0	9	5	263	11
DQ303918.1.gene1	0	1	120	54	0	0	14	0	15	15	3	386	0	0	0	14	0
M94066.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X55353.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L09246.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L29044.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L29045.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L29510.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF047556.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031326.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF144880.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031327.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB116646.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031328.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031329.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031330.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031331.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031332.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF144881.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF140221.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB119105.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB104852.1.gene6	0	2	0	0	0	0	20	2	26	19	6	20	0	3	7	27	13
AB104852.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB104852.1.gene4	0	0	10	0	0	0	0	0	0	0	0	0	0	7	4	0	0
AB104852.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB462903.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB462903.1.gene5	0	9	0	0	0	0	30	3	33	23	6	16	0	4	6	20	6
AB462903.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU886977.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X60321.1.gene1	0	2	1	2	0	0	44	0	15	13	14	3	0	0	0	35	0
S49888.1.gene1	0	1	0	0	0	0	12	0	9	12	5	2	0	0	0	8	0
AY136758.1.gene3	0	3	1	0	0	0	6	0	7	11	6	0	0	0	0	11	0
AF263519.1.gene7	0	3	0	0	0	0	25	6	17	24	8	15	0	4	2	23	2
AF263519.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF263519.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF263519.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM283489.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM283489.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0
AM283489.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM283490.1.gene5	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0
AM283490.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ337064.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ337064.1.gene6	0	20	0	0	0	0	106	0	55	49	41	0	0	0	0	115	0
EF614235.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF614235.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ337064.1.gene5	0	3	0	0	0	0	9	0	6	12	5	0	0	0	0	7	0
GQ337064.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ337064.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ584700.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ584701.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU085533.1.gene1	0	4	0	0	0	0	24	0	16	10	6	3	0	0	0	21	0
FJ503047.1.gene1	0	0	1	0	0	0	11	0	9	4	8	0	0	0	0	7	0
AB164230.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162771.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU565967.1.gene31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF355189.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF355189.1.gene2	0	2	0	0	0	0	7	0	9	3	5	2	0	0	0	8	0
DQ520937.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC539823.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823382.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ205627.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ205627.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF368302.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR772051.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR772051.1.gene9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF242872.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF242872.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF015628.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF015628.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009838.1.5616795	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0
NC_009838.1.5616796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009838.1.5616801	0	7	0	0	0	0	25	3	21	17	8	19	0	3	1	31	8
KJ363320.1.gene1	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0
KJ363320.1.gene3	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0
AY138986.1.gene1	0	1	0	0	0	0	3	0	1	3	0	0	0	0	0	3	0
AF137361.1.gene1	0	60	0	0	0	0	101	0	216	183	0	0	0	0	0	140	0
AM087411.1.gene3	0	0	11	0	0	0	0	0	0	0	0	0	0	1	3	0	0
AM087411.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB114632.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB114632.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY139603.1.gene1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
AJ567827.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY758206.1.gene7	0	209	0	0	0	0	453	120	296	236	115	284	0	76	52	356	105
AY758206.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY758206.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ381668.1.gene1	0	0	0	0	0	0	0	0	0	0	0	14	0	6	4	0	0
AJ884726.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ393783.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ393783.1.gene2	0	0	14	9	0	1	0	0	0	0	0	48	0	0	0	0	0
DQ393783.1.gene4	0	0	1	0	0	0	0	0	0	0	0	14	0	5	5	0	0
EU675686.2.gene5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU675686.2.gene3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AY171244.1.gene1	0	0	1	0	0	0	0	0	0	0	0	0	0	9	6	0	0
AM261837.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0
AJ809407.1.gene1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	15	0	0
DQ677333.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0
AM087405.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM087405.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM087405.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY114142.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY712687.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC895984.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX560992.1.gene13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX560992.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX560992.1.gene12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX560992.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JX560992.1.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF337947.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF337947.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY939911.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X53527.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M86701.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ336355.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007682.3.4246774	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0
NC_007682.3.4246760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007682.3.4246769	0	50	0	0	0	0	0	0	424	273	0	167	0	0	0	228	0
NC_007682.3.4246764	0	7	0	0	0	0	15	2	29	23	4	19	0	3	3	22	11
NC_007682.3.4246766	0	71	0	0	0	0	0	0	400	318	0	169	0	0	0	261	0
M20305.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X90856.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ424460.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M22126.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S81599.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X07753.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U70376.2.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN645776.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U58210.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN645706.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF101781.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KC243783.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY355285.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M58472.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF507977.1.gene28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB080798.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U38429.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_004973.1.1449626	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
NC_004973.1.1449625	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
NC_004973.1.1449627	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
NC_004973.1.1449618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
